date,apparent_temperature,humidity,precip_intensity_max,precip_max_time,precip_prob,precip_type,pressure,summary,temperature,day_of_week,month
2018-06-21,79.8,0.49,0.0603,02:00AM,0.0,rain,1008.09,partly-cloudy-day,79.8,3,6
2018-06-22,68.08,0.75,0.0104,12:00AM,0.02,rain,1015.91,partly-cloudy-day,68.07,4,6
2018-06-23,66.33,0.85,0.0136,01:00AM,0.0,rain,1009.81,cloudy,66.01,5,6
2018-06-24,84.27,0.59,0.0373,10:00PM,0.0,rain,1007.69,partly-cloudy-day,82.0,6,6
2018-06-25,78.73,0.31,0.0014,12:00AM,0.0,rain,1018.46,partly-cloudy-day,78.73,0,6
2018-06-26,72.13,0.64,0.0002,07:00AM,0.0,none,1022.2,partly-cloudy-day,72.13,1,6
2018-06-27,70.71,0.77,0.0039,06:00PM,0.0,rain,1014.21,cloudy,70.35,2,6
2018-06-28,78.98,0.81,0.6522,07:00AM,0.12,rain,1008.4,partly-cloudy-day,77.72,3,6
2018-06-29,87.53,0.37,0.0051,12:00AM,0.0,rain,1014.3,partly-cloudy-day,87.53,4,6
2018-06-30,89.71,0.44,0.0,05:01AM,0.0,none,1015.9,clear-day,88.37,5,6
2018-07-01,94.81,0.55,0.0002,05:00PM,0.0,none,1015.35,partly-cloudy-day,89.01,6,7
2018-07-02,89.16,0.66,0.0001,11:00PM,0.0,none,1017.31,clear-day,83.94,0,7
2018-07-03,81.74,0.85,0.5709,05:00PM,0.1,rain,1022.24,partly-cloudy-day,78.61,1,7
2018-07-04,83.53,0.77,0.0039,06:00PM,0.0,rain,1025.56,partly-cloudy-day,79.87,2,7
2018-07-05,90.62,0.75,0.0,05:01AM,0.0,none,1021.05,partly-cloudy-day,83.32,3,7
2018-07-06,81.26,0.51,0.1566,06:00AM,0.0,rain,1016.93,partly-cloudy-day,80.45,4,7
2018-07-07,70.43,0.49,0.0,05:01AM,0.0,none,1026.38,clear-day,70.43,5,7
2018-07-08,75.53,0.45,0.0,05:01AM,0.0,none,1026.0,clear-day,75.53,6,7
2018-07-09,80.96,0.53,0.0,05:01AM,0.0,none,1018.04,clear-day,79.82,0,7
2018-07-10,87.98,0.44,0.0,05:01AM,0.0,none,1010.0,clear-day,87.29,1,7
2018-07-11,77.91,0.67,0.0114,07:00PM,0.0,rain,1014.91,partly-cloudy-day,77.31,2,7
2018-07-12,76.66,0.55,0.0127,09:00AM,0.0,rain,1022.29,partly-cloudy-day,76.66,3,7
2018-07-13,78.68,0.48,0.0001,01:00PM,0.0,none,1021.44,clear-day,78.68,4,7
2018-07-14,86.94,0.45,0.0,05:01AM,0.0,none,1015.72,partly-cloudy-day,86.34,5,7
2018-07-15,84.5,0.64,0.0879,05:00AM,0.0,rain,1014.02,partly-cloudy-day,81.6,6,7
2018-07-16,88.8,0.67,0.0021,11:00PM,0.0,rain,1012.52,partly-cloudy-day,83.59,0,7
2018-07-17,73.7,0.94,0.2116,04:00PM,0.49,rain,1010.19,rain,72.34,1,7
2018-07-18,82.09,0.34,0.0037,12:00AM,0.0,rain,1012.61,clear-day,82.09,2,7
2018-07-19,77.27,0.46,0.0,05:01AM,0.0,none,1018.37,clear-day,77.27,3,7
2018-07-20,75.4,0.53,0.0011,04:00PM,0.0,none,1020.0,partly-cloudy-day,75.4,4,7
2018-07-21,71.19,0.7,0.1045,12:00AM,0.19,rain,1014.97,cloudy,71.08,5,7
2018-07-22,76.0,0.95,0.1722,02:00AM,0.84,rain,1015.06,rain,74.39,6,7
2018-07-23,79.66,0.83,0.089,07:00AM,0.0,rain,1020.54,cloudy,78.25,0,7
2018-07-24,82.41,0.81,0.007,08:00AM,0.04,rain,1019.95,partly-cloudy-day,79.05,1,7
2018-07-25,76.67,0.94,0.1379,07:00AM,0.68,rain,1012.7,rain,75.05,2,7
2018-07-26,87.93,0.61,0.0223,12:00AM,0.0,rain,1011.62,partly-cloudy-day,84.04,3,7
2018-07-27,75.95,0.85,0.1009,06:00PM,0.44,rain,1015.28,rain,74.79,4,7
2018-07-28,84.38,0.69,0.0122,01:00PM,0.0,rain,1014.27,partly-cloudy-day,80.94,5,7
2018-07-29,80.89,0.51,0.0002,12:00AM,0.0,none,1018.32,partly-cloudy-day,80.0,6,7
2018-07-30,75.63,0.74,0.0004,06:00PM,0.0,none,1020.45,partly-cloudy-day,74.95,0,7
2018-07-31,76.34,0.66,0.0,05:01AM,0.0,none,1019.61,partly-cloudy-day,75.92,1,7
2018-08-01,89.77,0.68,0.0818,02:00PM,0.0,rain,1015.65,partly-cloudy-day,84.03,2,8
2018-08-02,86.86,0.75,0.0541,05:00PM,0.05,rain,1018.52,partly-cloudy-day,81.7,3,8
2018-08-03,81.98,0.83,0.1025,04:00PM,0.0,rain,1019.78,partly-cloudy-day,78.79,4,8
2018-08-04,89.3,0.57,0.114,10:00AM,0.0,rain,1017.57,partly-cloudy-day,85.54,5,8
2018-08-05,89.9,0.53,0.0,05:01AM,0.0,none,1018.92,partly-cloudy-day,86.61,6,8
2018-08-06,92.71,0.62,0.0,05:01AM,0.0,none,1016.07,partly-cloudy-day,86.51,0,8
2018-08-07,83.12,0.81,0.1028,07:00PM,0.51,rain,1012.6,rain,79.4,1,8
2018-08-08,89.13,0.7,0.0057,12:00AM,0.0,rain,1009.1,partly-cloudy-day,83.42,2,8
2018-08-09,86.88,0.44,0.0448,03:00AM,0.0,rain,1008.72,clear-day,86.43,3,8
2018-08-10,83.94,0.62,0.0124,11:00PM,0.0,rain,1011.27,cloudy,81.45,4,8
2018-08-11,75.69,0.92,0.1977,06:00PM,0.43,rain,1013.79,rain,74.26,5,8
2018-08-12,81.7,0.79,0.0134,02:00AM,0.03,rain,1016.32,partly-cloudy-day,78.79,6,8
2018-08-13,76.13,0.92,0.0545,11:00AM,0.0,rain,1011.95,cloudy,74.62,0,8
2018-08-14,74.82,0.83,0.0956,04:00PM,0.0,rain,1010.15,partly-cloudy-day,73.85,1,8
2018-08-15,87.56,0.54,0.0004,05:00AM,0.0,none,1013.31,partly-cloudy-day,85.13,2,8
2018-08-16,89.88,0.55,0.0006,05:00AM,0.0,rain,1017.23,partly-cloudy-day,86.27,3,8
2018-08-17,89.27,0.79,0.1796,11:00PM,0.32,rain,1013.52,rain,82.32,4,8
2018-08-18,76.86,0.87,0.271,01:00AM,0.74,rain,1009.36,rain,75.53,5,8
2018-08-19,72.96,0.77,0.0048,08:00AM,0.0,rain,1017.13,cloudy,72.39,6,8
2018-08-20,73.23,0.78,0.0005,07:00PM,0.0,none,1019.94,partly-cloudy-day,72.63,0,8
2018-08-21,74.0,0.79,0.0035,12:00AM,0.0,rain,1014.64,partly-cloudy-day,73.26,1,8
2018-08-22,82.29,0.56,0.2471,02:00AM,0.0,rain,1006.79,partly-cloudy-day,80.83,2,8
2018-08-23,76.32,0.42,0.0024,08:00AM,0.0,rain,1016.48,clear-day,76.32,3,8
2018-08-24,76.95,0.49,0.0,05:01AM,0.0,none,1023.21,clear-day,76.95,4,8
2018-08-25,74.19,0.6,0.0,05:01AM,0.0,none,1023.3,clear-day,74.19,5,8
2018-08-26,83.94,0.62,0.0001,08:00PM,0.0,none,1017.32,cloudy,81.38,6,8
2018-08-27,87.6,0.68,0.0003,03:00AM,0.0,none,1017.08,partly-cloudy-day,82.89,0,8
2018-08-28,96.13,0.54,0.0003,08:00AM,0.0,none,1015.46,clear-night,89.87,1,8
2018-08-29,95.11,0.52,0.0003,02:00AM,0.0,rain,1013.06,clear-night,89.76,2,8
2018-08-30,87.01,0.51,0.001,05:00PM,0.0,rain,1017.32,clear-night,85.14,3,8
2018-08-31,71.93,0.77,0.0374,03:00PM,0.0,rain,1024.76,partly-cloudy-night,71.48,4,8
2018-09-01,72.83,0.71,0.0007,08:00AM,0.0,rain,1024.76,partly-cloudy-night,72.55,5,9
2018-09-02,77.7,0.79,0.0,05:01AM,0.0,none,1022.65,partly-cloudy-night,76.63,6,9
2018-09-03,91.12,0.74,0.0028,03:00PM,0.0,rain,1022.07,clear-night,83.66,0,9
2018-09-04,91.73,0.6,0.0004,05:00AM,0.0,rain,1021.71,partly-cloudy-night,86.35,1,9
2018-09-05,85.02,0.77,0.0009,11:00PM,0.0,rain,1021.4,clear-night,80.62,2,9
2018-09-06,78.72,0.84,0.0503,07:00PM,0.67,rain,1019.62,rain,77.34,3,9
2018-09-07,72.73,0.78,0.0075,02:00AM,0.0,rain,1019.43,cloudy,72.15,4,9
2018-09-08,63.52,0.81,0.0063,10:00AM,0.37,rain,1020.88,rain,63.52,5,9
2018-09-09,60.02,0.9,0.0322,06:00PM,0.97,rain,1022.81,rain,60.02,6,9
2018-09-10,63.15,0.96,0.0849,05:00AM,0.83,rain,1019.81,rain,62.66,0,9
2018-09-11,74.35,0.9,0.0131,02:00PM,0.0,rain,1020.37,cloudy,73.1,1,9
2018-09-12,75.75,0.95,0.007,09:00PM,0.35,rain,1023.3,rain,74.18,2,9
2018-09-13,74.32,0.87,0.0017,03:00AM,0.0,rain,1023.94,cloudy,73.21,3,9
2018-09-14,72.79,0.78,0.0003,02:00AM,0.0,none,1022.77,cloudy,72.19,4,9
2018-09-15,73.24,0.76,0.0003,07:00AM,0.0,none,1022.03,clear-night,72.7,5,9
2018-09-16,75.58,0.72,0.0,05:01AM,0.0,none,1022.04,clear-night,75.01,6,9
2018-09-17,76.26,0.86,0.0011,06:00PM,0.0,rain,1015.5,partly-cloudy-night,75.01,0,9
2018-09-18,73.39,0.92,0.1312,02:00PM,0.0,rain,1008.18,partly-cloudy-night,72.17,1,9
2018-09-19,73.87,0.83,0.0003,05:00PM,0.0,none,1014.84,partly-cloudy-night,72.98,2,9
2018-09-20,68.39,0.74,0.0,05:01AM,0.0,none,1023.83,cloudy,68.36,3,9
2018-09-21,73.12,0.79,0.0001,08:00AM,0.0,none,1016.53,cloudy,72.47,4,9
2018-09-22,65.93,0.57,0.0081,05:00AM,0.0,rain,1022.04,partly-cloudy-night,65.93,5,9
2018-09-23,64.06,0.81,0.0025,06:00PM,0.0,rain,1024.24,cloudy,64.06,6,9
2018-09-24,62.99,0.67,0.0006,01:00AM,0.0,rain,1032.07,partly-cloudy-night,62.99,0,9
2018-09-25,73.04,0.96,0.18,03:00PM,0.92,rain,1021.57,rain,71.68,1,9
2018-09-26,77.23,0.88,0.1104,04:00AM,0.0,rain,1011.6,partly-cloudy-night,75.82,2,9
2018-09-27,68.01,0.72,0.0159,10:00PM,0.0,rain,1019.08,cloudy,68.01,3,9
2018-09-28,60.83,0.84,0.3667,07:00AM,0.0,rain,1019.33,partly-cloudy-night,60.83,4,9
2018-09-29,66.5,0.63,0.0,05:01AM,0.0,none,1023.19,partly-cloudy-night,66.5,5,9
2018-09-30,64.96,0.76,0.0,05:01AM,0.0,none,1025.75,clear-night,64.96,6,9
2018-10-01,71.78,0.84,0.0005,11:00PM,0.0,none,1023.57,partly-cloudy-night,71.01,0,10
2018-10-02,74.47,0.81,0.3115,11:00PM,0.0,rain,1016.33,partly-cloudy-night,73.61,1,10
2018-10-03,68.92,0.7,0.1656,12:00AM,0.0,rain,1017.92,partly-cloudy-night,68.92,2,10
2018-10-04,74.14,0.9,0.0213,06:00PM,0.06,rain,1013.79,cloudy,72.93,3,10
2018-10-05,64.86,0.73,0.0,05:01AM,0.0,none,1021.1,partly-cloudy-night,64.86,4,10
2018-10-06,66.52,0.92,0.0016,11:00AM,0.13,rain,1022.29,cloudy,65.91,5,10
2018-10-07,75.43,0.85,0.0016,08:00PM,0.0,rain,1022.95,partly-cloudy-night,74.28,6,10
2018-10-08,64.46,0.94,0.0047,07:00AM,0.16,rain,1029.91,cloudy,63.97,0,10
2018-10-09,72.53,0.91,0.0029,02:00AM,0.0,rain,1023.8,partly-cloudy-night,71.42,1,10
2018-10-10,74.43,0.93,0.0025,12:00AM,0.0,rain,1014.63,partly-cloudy-night,73.07,2,10
2018-10-11,71.69,0.97,0.0914,05:00PM,0.94,rain,1002.63,rain,70.41,3,10
2018-10-12,55.21,0.55,0.0761,05:00AM,0.0,rain,1007.47,clear-night,55.21,4,10
2018-10-13,52.86,0.64,0.0248,09:00AM,0.0,rain,1015.68,clear-night,52.86,5,10
2018-10-14,55.01,0.66,0.0011,01:00PM,0.0,rain,1023.23,partly-cloudy-night,55.01,6,10
2018-10-15,66.6,0.84,0.0164,11:00AM,0.0,rain,1012.09,cloudy,66.31,0,10
2018-10-16,51.72,0.57,0.0089,01:00AM,0.0,rain,1018.44,partly-cloudy-night,51.72,1,10
2018-10-17,56.19,0.46,0.0,05:01AM,0.0,none,1015.57,partly-cloudy-night,56.19,2,10
2018-10-18,46.08,0.4,0.0,05:01AM,0.0,none,1027.4,clear-night,47.98,3,10
2018-10-19,56.38,0.56,0.0,05:01AM,0.0,none,1017.4,partly-cloudy-night,56.38,4,10
2018-10-20,56.37,0.65,0.0071,04:00AM,0.0,rain,1002.77,partly-cloudy-night,56.37,5,10
2018-10-21,38.21,0.49,0.0025,07:00AM,0.0,rain,1019.62,clear-night,42.66,6,10
2018-10-22,48.68,0.58,0.0,05:01AM,0.0,none,1021.96,partly-cloudy-night,49.32,0,10
2018-10-23,56.89,0.51,0.0008,07:00PM,0.0,none,1014.63,partly-cloudy-night,56.89,1,10
2018-10-24,50.47,0.49,0.001,01:00AM,0.0,none,1020.17,partly-cloudy-night,50.47,2,10
2018-10-25,42.46,0.55,0.0,05:01AM,0.0,none,1018.83,clear-night,45.48,3,10
2018-10-26,44.82,0.7,0.0002,01:00PM,0.0,none,1018.38,cloudy,48.01,4,10
2018-10-27,50.59,0.96,0.0922,05:00AM,0.29,rain,999.19,cloudy,50.59,5,10
2018-10-28,51.59,0.74,0.0063,12:00AM,0.0,rain,1009.42,cloudy,51.59,6,10
2018-10-29,52.76,0.64,0.0104,01:00AM,0.0,rain,1012.11,partly-cloudy-night,52.76,0,10
2018-10-30,50.62,0.44,0.0016,07:00PM,0.0,rain,1019.28,clear-night,50.62,1,10
2018-10-31,59.98,0.72,0.0001,07:00AM,0.0,none,1013.59,partly-cloudy-night,59.98,2,10
2018-11-01,63.62,0.8,0.0,05:01AM,0.0,none,1009.79,partly-cloudy-night,63.62,3,11
2018-11-02,64.6,0.97,0.1424,10:00PM,0.0,rain,1006.06,cloudy,63.96,4,11
2018-11-03,53.0,0.48,0.1557,03:00AM,0.0,rain,1020.92,clear-night,53.0,5,11
2018-11-04,47.38,0.65,0.0023,06:00AM,0.0,rain,1032.36,clear-night,47.38,6,11
2018-11-05,51.46,0.95,0.0524,11:00AM,0.8,rain,1021.07,rain,51.46,0,11
2018-11-06,57.36,0.96,0.5273,12:00PM,0.29,rain,1009.23,partly-cloudy-night,57.36,1,11
2018-11-07,59.44,0.48,0.0002,05:00AM,0.0,none,1016.9,partly-cloudy-night,59.44,2,11
2018-11-08,45.91,0.51,0.0,05:01AM,0.0,none,1026.28,clear-night,48.77,3,11
2018-11-09,50.43,0.96,0.2149,07:00PM,0.98,rain,1013.95,rain,50.43,4,11
2018-11-10,31.87,0.4,0.0108,12:00AM,0.0,rain,1021.84,clear-night,38.17,5,11
2018-11-11,40.93,0.52,0.0011,12:00AM,0.0,none,1028.08,clear-night,40.93,6,11
2018-11-12,45.57,0.69,0.0157,12:00AM,0.0,rain,1027.87,partly-cloudy-night,45.57,0,11
2018-11-13,39.21,0.63,0.1403,05:00AM,0.0,rain,1016.96,cloudy,44.85,1,11
2018-11-14,28.36,0.44,0.0,05:01AM,0.0,none,1034.05,partly-cloudy-night,34.88,2,11
2018-11-15,22.46,0.99,0.0627,05:00PM,0.5,snow,1021.26,sleet,31.54,3,11
2018-11-16,34.93,0.64,0.0571,06:00AM,0.0,rain,1011.75,partly-cloudy-night,40.81,4,11
2018-11-17,41.25,0.59,0.0,05:01AM,0.0,none,1024.05,cloudy,44.96,5,11
2018-11-18,43.16,0.68,0.0,05:01AM,0.0,none,1025.16,cloudy,43.16,6,11
2018-11-19,46.42,0.76,0.0,05:01AM,0.0,none,1015.68,partly-cloudy-night,46.42,0,11
2018-11-20,39.67,0.59,0.0012,07:00AM,0.0,rain,1015.96,cloudy,43.8,1,11
2018-11-21,30.44,0.64,0.006,07:00PM,0.0,rain,1019.2,cloudy,37.72,2,11
2018-11-22,11.69,0.32,0.0,05:01AM,0.0,none,1034.67,clear-night,22.35,3,11
2018-11-23,29.94,0.38,0.0,05:01AM,0.0,none,1031.22,clear-night,29.94,4,11
2018-11-24,41.64,0.93,0.3288,11:00PM,0.7,rain,1009.06,rain,46.04,5,11
2018-11-25,51.06,0.62,0.2538,01:00AM,0.0,rain,1014.06,cloudy,51.06,6,11
2018-11-26,44.13,0.94,0.1992,04:00PM,1.0,rain,995.96,rain,48.79,0,11
2018-11-27,33.0,0.58,0.0117,12:00AM,0.0,rain,998.13,cloudy,39.88,1,11
2018-11-28,35.13,0.56,0.0,05:01AM,0.0,none,1004.0,cloudy,41.06,2,11
2018-11-29,35.9,0.55,0.0,05:01AM,0.0,none,1015.49,cloudy,41.09,3,11
2018-11-30,39.28,0.84,0.0041,03:00PM,0.0,rain,1018.55,cloudy,39.28,4,11
2018-12-01,38.61,0.81,0.0083,09:00PM,0.75,rain,1021.39,rain,41.45,5,12
2018-12-02,52.3,1.0,0.0782,04:00AM,0.54,rain,1002.91,rain,52.3,6,12
2018-12-03,44.68,0.58,0.0003,12:00AM,0.0,none,1006.77,partly-cloudy-night,48.44,0,12
2018-12-04,29.99,0.45,0.0,05:01AM,0.0,none,1017.53,clear-night,35.14,1,12
2018-12-05,30.49,0.51,0.0,05:01AM,0.0,none,1018.63,partly-cloudy-night,34.03,2,12
2018-12-06,32.23,0.53,0.0,05:01AM,0.0,none,1021.65,partly-cloudy-night,37.93,3,12
2018-12-07,24.52,0.44,0.0,05:01AM,0.0,none,1030.77,clear-night,31.73,4,12
2018-12-08,31.26,0.56,0.0,05:01AM,0.0,none,1033.37,partly-cloudy-night,31.26,5,12
2018-12-09,28.75,0.57,0.0003,11:00AM,0.0,none,1023.68,clear-night,32.87,6,12
2018-12-10,33.69,0.53,0.0,05:01AM,0.0,none,1021.34,clear-night,33.69,0,12
2018-12-11,30.75,0.6,0.0,05:01AM,0.0,none,1014.76,clear-night,35.05,1,12
2018-12-12,34.75,0.63,0.0,05:01AM,0.0,none,1023.64,partly-cloudy-night,34.75,2,12
2018-12-13,35.11,0.9,0.0014,01:00PM,0.0,rain,1031.68,cloudy,39.16,3,12
2018-12-14,47.66,0.95,0.0174,12:00AM,0.09,rain,1026.88,cloudy,47.66,4,12
2018-12-15,47.0,0.72,0.0339,02:00AM,0.0,rain,1020.0,partly-cloudy-night,49.63,5,12
2018-12-16,32.31,0.94,0.1232,06:00AM,1.0,rain,1009.31,rain,38.71,6,12
2018-12-17,36.27,0.49,0.0031,01:00AM,0.0,rain,1008.35,cloudy,42.52,0,12
2018-12-18,23.44,0.49,0.0,05:01AM,0.0,none,1020.88,clear-night,31.29,1,12
2018-12-19,36.33,0.63,0.0014,12:00AM,0.0,rain,1020.0,clear-night,36.33,2,12
2018-12-20,40.44,0.95,0.04,07:00PM,1.0,rain,1014.6,rain,43.86,3,12
2018-12-21,54.38,0.97,0.2207,07:00AM,0.0,rain,991.23,cloudy,54.38,4,12
2018-12-22,36.75,0.55,0.0005,07:00AM,0.0,none,1011.26,cloudy,42.96,5,12
2018-12-23,37.59,0.6,0.0003,11:00PM,0.0,none,1019.19,partly-cloudy-night,39.81,6,12
2018-12-24,33.48,0.55,0.0098,04:00AM,0.0,rain,1018.88,partly-cloudy-night,39.42,0,12
2018-12-25,31.36,0.51,0.0,05:01AM,0.0,none,1027.2,partly-cloudy-night,36.91,1,12
2018-12-26,34.51,0.61,0.0,05:01AM,0.0,none,1031.82,clear-night,38.25,2,12
2018-12-27,36.68,0.72,0.0,05:01AM,0.0,none,1035.16,partly-cloudy-night,38.75,3,12
2018-12-28,56.51,0.98,0.1741,11:00AM,0.12,rain,1010.97,cloudy,56.51,4,12
2018-12-29,39.36,0.55,0.0001,06:00AM,0.0,none,1021.15,partly-cloudy-night,43.78,5,12
2018-12-30,37.96,0.76,0.0001,10:00PM,0.0,none,1025.07,partly-cloudy-night,37.96,6,12
2018-12-31,38.74,0.96,0.2171,10:00PM,1.0,rain,1019.36,rain,43.72,0,12
2019-01-01,39.4,0.58,0.1339,12:00AM,0.0,rain,1019.39,partly-cloudy-night,44.55,1,1
2019-01-02,32.11,0.6,0.0,05:01AM,0.0,none,1023.7,cloudy,36.83,2,1
2019-01-03,37.77,0.58,0.0001,07:00AM,0.0,none,1016.84,partly-cloudy-night,37.77,3,1
2019-01-04,41.91,0.75,0.0001,01:00PM,0.0,none,1011.7,clear-night,43.3,4,1
2019-01-05,40.81,0.89,0.0778,03:00AM,0.06,rain,1003.26,partly-cloudy-night,44.57,5,1
2019-01-06,30.07,0.44,0.0001,12:00PM,0.0,none,1021.62,partly-cloudy-night,38.46,6,1
2019-01-07,31.55,0.34,0.0,05:01AM,0.0,none,1028.72,cloudy,31.55,0,1
2019-01-08,41.71,0.93,0.0792,12:00AM,0.06,rain,1006.89,cloudy,41.71,1,1
2019-01-09,30.5,0.42,0.0792,12:00AM,0.0,rain,1003.79,partly-cloudy-night,38.02,2,1
2019-01-10,22.5,0.53,0.0,05:01AM,0.0,none,1012.98,partly-cloudy-night,31.67,3,1
2019-01-11,16.49,0.32,0.0,05:01AM,0.0,none,1028.1,clear-night,25.86,4,1
2019-01-12,28.01,0.42,0.0,05:01AM,0.0,none,1033.23,partly-cloudy-night,31.0,5,1
2019-01-13,19.88,0.46,0.0023,02:00AM,0.0,snow,1026.44,partly-cloudy-night,29.01,6,1
2019-01-14,28.59,0.48,0.0,05:01AM,0.0,none,1021.18,clear-night,28.59,0,1
2019-01-15,31.12,0.56,0.0,05:01AM,0.0,none,1020.62,clear-night,31.12,1,1
2019-01-16,31.75,0.52,0.0,05:01AM,0.0,none,1019.96,partly-cloudy-night,38.01,2,1
2019-01-17,26.88,0.49,0.0,05:01AM,0.0,none,1026.56,partly-cloudy-night,29.98,3,1
2019-01-18,31.22,0.83,0.0034,12:00PM,0.0,snow,1019.53,partly-cloudy-night,35.34,4,1
2019-01-19,30.63,0.77,0.059,12:00AM,0.0,rain,1017.38,cloudy,36.82,5,1
2019-01-20,2.57,0.59,0.1636,03:00AM,0.0,rain,1003.67,partly-cloudy-night,17.92,6,1
2019-01-21,-4.02,0.44,0.0,05:01AM,0.0,none,1024.97,clear-night,11.46,0,1
2019-01-22,27.25,0.42,0.0,05:01AM,0.0,none,1037.03,partly-cloudy-night,27.25,1,1
2019-01-23,39.24,0.75,0.0,05:01AM,0.0,none,1017.18,cloudy,41.52,2,1
2019-01-24,33.9,0.68,0.218,12:00PM,0.0,rain,1001.59,cloudy,40.92,3,1
2019-01-25,25.95,0.32,0.0,05:01AM,0.0,none,1019.62,clear-night,33.21,4,1
2019-01-26,32.39,0.46,0.0,05:01AM,0.0,none,1024.09,cloudy,32.39,5,1
2019-01-27,39.99,0.53,0.0001,10:00PM,0.0,none,1014.57,partly-cloudy-night,42.58,6,1
2019-01-28,26.86,0.42,0.0,05:01AM,0.0,none,1017.74,clear-night,26.86,0,1
2019-01-29,34.14,0.91,0.0611,08:00PM,1.0,rain,1009.38,rain,40.16,1,1
2019-01-30,-5.51,0.33,0.005,04:00PM,0.0,rain,1020.03,clear-night,11.06,2,1
2019-01-31,2.87,0.36,0.0,05:01AM,0.0,none,1029.6,clear-night,14.66,3,1
2019-02-01,13.48,0.44,0.0001,04:00PM,0.0,none,1028.79,partly-cloudy-night,19.71,4,2
2019-02-02,22.68,0.64,0.0,05:01AM,0.0,none,1019.12,partly-cloudy-night,31.17,5,2
2019-02-03,36.51,0.78,0.0,05:01AM,0.0,none,1020.07,partly-cloudy-night,39.33,6,2
2019-02-04,43.52,0.75,0.0,05:01AM,0.0,none,1016.14,clear-night,43.52,0,2
2019-02-05,53.43,0.66,0.0002,04:00AM,0.0,none,1016.23,partly-cloudy-night,53.43,1,2
2019-02-06,35.32,0.91,0.1027,10:00PM,0.86,rain,1019.84,rain,40.48,2,2
2019-02-07,40.66,0.92,0.0822,12:00AM,0.0,rain,1019.02,cloudy,42.59,3,2
2019-02-08,33.01,0.36,0.0844,02:00AM,0.0,rain,1019.37,clear-night,40.99,4,2
2019-02-09,22.75,0.4,0.0,05:01AM,0.0,none,1039.37,clear-night,29.43,5,2
2019-02-10,28.49,0.37,0.0,05:01AM,0.0,none,1030.9,partly-cloudy-night,33.65,6,2
2019-02-11,31.83,0.47,0.0019,11:00AM,0.0,snow,1027.49,partly-cloudy-night,35.35,0,2
2019-02-12,26.27,0.96,0.0435,12:00AM,0.68,rain,1013.07,rain,33.94,1,2
2019-02-13,26.52,0.53,0.0435,12:00AM,0.0,rain,1009.51,clear-night,34.8,2,2
2019-02-14,41.33,0.43,0.0082,01:00PM,0.0,rain,1017.3,partly-cloudy-night,41.33,3,2
2019-02-15,51.73,0.64,0.0013,05:00AM,0.0,rain,1003.66,cloudy,51.73,4,2
2019-02-16,31.48,0.44,0.0002,12:00AM,0.0,none,1013.94,clear-night,37.46,5,2
2019-02-17,28.46,0.64,0.0092,12:00AM,0.0,rain,1017.35,cloudy,33.97,6,2
2019-02-18,21.31,0.54,0.0258,06:00AM,0.0,rain,1021.88,partly-cloudy-night,31.3,0,2
2019-02-19,28.21,0.34,0.0,05:01AM,0.0,none,1035.9,clear-night,32.88,1,2
2019-02-20,23.37,0.96,0.0661,12:00AM,0.55,rain,1026.25,sleet,29.53,2,2
2019-02-21,44.42,0.57,0.0923,01:00AM,0.0,rain,1017.39,clear-night,46.72,3,2
2019-02-22,35.69,0.49,0.0006,10:00PM,0.0,none,1030.28,clear-night,39.77,4,2
2019-02-23,34.75,0.78,0.0041,12:00AM,0.0,rain,1026.69,cloudy,37.92,5,2
2019-02-24,39.74,0.8,0.1716,07:00AM,0.0,rain,995.92,partly-cloudy-night,45.88,6,2
2019-02-25,27.06,0.34,0.0013,11:00AM,0.0,rain,1018.56,clear-night,35.47,0,2
2019-02-26,21.38,0.36,0.0016,06:00AM,0.0,snow,1029.43,partly-cloudy-night,30.26,1,2
2019-02-27,21.17,0.59,0.0015,11:00PM,0.0,snow,1020.74,cloudy,28.39,2,2
2019-02-28,26.97,0.42,0.0034,03:00AM,0.0,snow,1024.76,clear-night,32.36,3,2
2019-03-01,28.02,0.81,0.0168,01:00PM,0.0,snow,1024.75,cloudy,33.96,4,3
2019-03-02,34.03,0.75,0.0419,05:00AM,0.0,snow,1017.51,cloudy,38.58,5,3
2019-03-03,33.02,0.96,0.0881,10:00PM,0.76,snow,1014.59,snow,33.02,6,3
2019-03-04,28.57,0.51,0.0775,01:00AM,0.0,snow,1012.87,partly-cloudy-night,33.91,0,3
2019-03-05,20.33,0.42,0.0019,01:00PM,0.0,snow,1014.62,clear-night,28.58,1,3
2019-03-06,14.22,0.48,0.0018,04:00AM,0.0,snow,1022.99,partly-cloudy-night,22.85,2,3
2019-03-07,24.5,0.45,0.0013,06:00AM,0.0,snow,1026.87,partly-cloudy-night,29.69,3,3
2019-03-08,35.74,0.57,0.0054,12:00PM,0.0,snow,1024.25,partly-cloudy-night,35.74,4,3
2019-03-09,35.54,0.6,0.003,11:00AM,0.0,rain,1026.84,clear-night,38.19,5,3
2019-03-10,39.71,0.97,0.0946,11:00AM,0.0,rain,1013.2,cloudy,39.71,6,3
2019-03-11,50.86,0.31,0.0001,12:00AM,0.0,none,1015.83,clear-night,50.86,0,3
2019-03-12,33.43,0.41,0.0003,01:00PM,0.0,none,1024.67,clear-night,39.72,1,3
2019-03-13,34.0,0.63,0.0016,05:00PM,0.0,rain,1026.29,partly-cloudy-night,39.43,2,3
