date,sales,closed,temp_very_cold,temp_cold,temp_warm,temp_hot,temp_very_hot,precip_while_open,sunday_three_day,sales_trend,day_cluster_0_X_month_cluster_0,day_cluster_0_X_month_cluster_1,day_cluster_0_X_month_cluster_2,day_cluster_1_X_month_cluster_0,day_cluster_1_X_month_cluster_1,day_cluster_1_X_month_cluster_2,day_cluster_2_X_month_cluster_0,day_cluster_2_X_month_cluster_1,day_cluster_2_X_month_cluster_2,day_cluster_3_X_month_cluster_0,day_cluster_3_X_month_cluster_1,day_cluster_3_X_month_cluster_2,day_cluster_4_X_month_cluster_0,day_cluster_4_X_month_cluster_1,day_cluster_4_X_month_cluster_2,day_cluster_5_X_month_cluster_0,day_cluster_5_X_month_cluster_1,day_cluster_5_X_month_cluster_2,day_cluster_6_X_month_cluster_0,day_cluster_6_X_month_cluster_1,day_cluster_6_X_month_cluster_2,temp_very_cold_X_outside,temp_cold_X_outside,temp_warm_X_outside,temp_hot_X_outside,temp_very_hot_X_outside
2017-04-21,16031.95,0,0.0,0.0,1.0,0.0,0.0,0,0,5022.72000000003,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,1.0,0.0,0.0
2017-04-22,17513.949999999993,0,0.0,0.0,0.0,1.0,0.0,0,0,603.7900000000373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-23,17684.269999999997,0,0.0,0.0,0.0,1.0,0.0,0,0,291.12000000005355,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-04-24,14321.38,0,0.0,0.0,0.0,1.0,0.0,0,0,-387.8299999999581,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-25,15762.3,0,0.0,0.0,0.0,1.0,0.0,1,0,3651.7200000000303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2017-04-26,14203.219999999998,0,0.0,0.0,0.0,1.0,0.0,0,0,6704.190000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-04-27,13968.95,0,0.0,0.0,0.0,1.0,0.0,0,0,6831.840000000026,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-04-28,22179.55,0,0.0,0.0,0.0,0.0,1.0,0,0,12908.48999999999,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-04-29,23920.469999999994,0,0.0,0.0,0.0,0.0,1.0,0,0,17783.719999999914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-04-30,14023.2,0,0.0,0.0,0.0,1.0,0.0,0,0,14798.0799999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-01,15385.12,0,0.0,0.0,0.0,1.0,0.0,0,0,15575.969999999914,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-02,18539.12,0,0.0,0.0,0.0,1.0,0.0,0,0,19891.639999999898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-03,15489.27,0,0.0,0.0,0.0,1.0,0.0,0,0,20353.109999999928,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-04,14832.34,0,0.0,0.0,0.0,1.0,0.0,0,0,21334.179999999935,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-05,15769.13,0,0.0,0.0,0.0,1.0,0.0,0,0,16224.689999999944,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-06,18954.37,0,0.0,0.0,0.0,1.0,0.0,0,0,12444.179999999993,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-07,14938.69,0,0.0,0.0,1.0,0.0,0.0,0,0,11731.599999999977,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-08,14801.45,0,0.0,0.0,0.0,1.0,0.0,0,0,12636.059999999998,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-09,13469.84,0,0.0,0.0,0.0,1.0,0.0,0,0,7677.210000000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-10,16527.61,0,0.0,0.0,0.0,1.0,0.0,0,0,6094.550000000047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-11,17848.78,0,0.0,0.0,0.0,1.0,0.0,0,0,6292.330000000016,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-12,18747.37,0,0.0,0.0,0.0,1.0,0.0,0,0,2042.8300000000163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-13,16634.99,0,0.0,0.0,1.0,0.0,0.0,0,0,-5863.820000000007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-14,17343.57,0,0.0,0.0,0.0,1.0,0.0,0,0,-8000.010000000009,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-15,19517.050000000007,0,0.0,0.0,0.0,1.0,0.0,0,0,-8292.670000000042,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-16,20302.869999999995,0,0.0,0.0,0.0,0.0,1.0,0,0,-5098.660000000091,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-05-17,16779.5,0,0.0,0.0,0.0,0.0,1.0,0,0,-2455.20000000007,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-05-18,18928.199999999993,0,0.0,0.0,0.0,0.0,1.0,0,0,844.4099999999744,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-05-19,20266.91,0,0.0,0.0,0.0,0.0,1.0,0,0,10188.069999999949,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-05-20,23298.469999999994,0,0.0,0.0,0.0,1.0,0.0,0,0,21585.52000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-21,18246.0,0,0.0,0.0,0.0,1.0,0.0,0,0,26868.70000000001,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-22,14307.2,0,0.0,0.0,0.0,1.0,0.0,0,0,25955.080000000016,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-23,17136.03,0,0.0,0.0,0.0,1.0,0.0,0,0,22687.959999999963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-24,17580.299999999996,0,0.0,0.0,0.0,1.0,0.0,0,0,24233.96000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-25,15073.34,0,0.0,0.0,0.0,1.0,0.0,0,0,18162.409999999974,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-05-26,21286.48,0,0.0,0.0,0.0,0.0,1.0,0,0,16992.510000000068,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-05-27,21122.05,0,0.0,0.0,0.0,1.0,0.0,0,0,15265.380000000121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-28,21584.69,0,0.0,0.0,0.0,1.0,0.0,0,1,12456.47000000003,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-29,14086.2,0,0.0,0.0,0.0,1.0,0.0,0,0,5828.950000000012,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-30,13965.62,0,0.0,0.0,0.0,1.0,0.0,0,0,6319.610000000044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
2017-05-31,17932.979999999996,0,0.0,0.0,0.0,0.0,1.0,0,0,5608.550000000047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-01,17090.9,0,0.0,0.0,0.0,0.0,1.0,0,0,4849.2900000000955,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-02,22712.79,0,0.0,0.0,0.0,0.0,1.0,0,0,4989.550000000047,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-03,24031.63,0,0.0,0.0,0.0,0.0,1.0,0,0,7035.739999999991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-04,14567.500000000002,0,0.0,0.0,0.0,1.0,0.0,0,0,6428.9700000000885,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-05,14268.04,0,0.0,0.0,0.0,1.0,0.0,0,0,11576.910000000149,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-06-06,15728.74,0,0.0,0.0,0.0,1.0,0.0,0,0,12424.540000000212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-07,19252.97,0,0.0,0.0,0.0,1.0,0.0,0,0,14328.200000000186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-06-08,16688.07,0,0.0,0.0,0.0,1.0,0.0,0,0,18994.65000000014,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-06-09,22651.02,0,0.0,0.0,0.0,0.0,1.0,0,0,17894.540000000154,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-10,22254.239999999994,0,0.0,0.0,0.0,0.0,1.0,0,0,13100.71000000008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-11,18248.209999999995,0,0.0,0.0,0.0,0.0,1.0,0,0,13803.180000000051,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-12,17578.510000000002,0,0.0,0.0,0.0,0.0,1.0,0,0,19433.030000000028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-13,15456.31,0,0.0,0.0,0.0,0.0,1.0,0,0,16755.72000000009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-14,18480.99,0,0.0,0.0,0.0,0.0,1.0,0,0,11268.140000000014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-15,20487.230000000003,0,0.0,0.0,0.0,1.0,0.0,0,0,8234.270000000019,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-06-16,20674.78,0,0.0,0.0,0.0,1.0,0.0,1,0,6006.140000000014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-06-17,21756.1,0,0.0,0.0,0.0,0.0,1.0,0,0,4428.5800000000745,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-18,18356.879999999994,0,0.0,0.0,0.0,0.0,1.0,0,0,3017.710000000079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-19,12991.77,0,0.0,0.0,0.0,0.0,1.0,1,0,-8232.509999999893,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-06-20,18275.86,0,0.0,0.0,0.0,0.0,1.0,0,0,-6315.390000000014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-21,18679.24,0,0.0,0.0,0.0,0.0,1.0,1,0,-907.2899999999208,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-22,20171.36,0,0.0,0.0,0.0,0.0,1.0,0,0,1943.6800000000512,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-23,16353.36,0,0.0,0.0,0.0,0.0,1.0,1,0,-3178.5400000000373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-24,23374.39,0,0.0,0.0,0.0,0.0,1.0,0,0,2294.609999999986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-25,18404.039999999994,0,0.0,0.0,0.0,0.0,1.0,0,0,1322.2000000000698,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-26,17695.88,0,0.0,0.0,0.0,0.0,1.0,0,0,8202.729999999981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-27,16514.8,0,0.0,0.0,0.0,0.0,1.0,0,0,3102.980000000098,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-28,20258.38,0,0.0,0.0,0.0,0.0,1.0,0,0,4903.120000000112,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-29,18345.13,0,0.0,0.0,0.0,0.0,1.0,0,0,6247.300000000163,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-06-30,20441.16,0,0.0,0.0,0.0,0.0,1.0,1,0,9982.420000000275,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-01,21355.69,0,0.0,0.0,0.0,0.0,1.0,1,0,5946.160000000149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-04,16763.649999999998,0,0.0,0.0,0.0,0.0,1.0,0,0,2879.460000000079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-05,17305.169999999995,0,0.0,0.0,0.0,0.0,1.0,0,0,-420.8299999998417,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-06,16835.379999999994,0,0.0,0.0,0.0,0.0,1.0,0,0,6916.9400000000605,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-07,18709.34,0,0.0,0.0,0.0,0.0,1.0,0,0,5186.0599999999395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-08,23457.75,0,0.0,0.0,0.0,0.0,1.0,0,0,8535.55999999994,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-09,18854.0,0,0.0,0.0,0.0,0.0,1.0,0,0,5628.409999999916,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-10,17003.47,0,0.0,0.0,0.0,0.0,1.0,0,0,1679.0200000000186,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-11,16950.61,0,0.0,0.0,0.0,0.0,1.0,0,0,1927.75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-12,15246.97,0,0.0,0.0,0.0,0.0,1.0,1,0,1646.9399999999441,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-13,13736.99,0,0.0,0.0,0.0,0.0,1.0,1,0,-5132.160000000033,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-14,15212.84,0,0.0,0.0,0.0,0.0,1.0,0,0,-11939.130000000005,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-07-15,22616.17,0,0.0,0.0,0.0,0.0,1.0,0,0,-12508.280000000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-16,19423.81,0,0.0,0.0,0.0,0.0,1.0,0,0,-11166.48999999999,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-17,17114.38,0,0.0,0.0,0.0,0.0,1.0,1,0,-14854.73999999999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-18,18465.34,0,0.0,0.0,0.0,0.0,1.0,0,0,-11363.770000000019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-19,15835.23,0,0.0,0.0,0.0,0.0,1.0,0,0,-10277.369999999995,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-20,16617.98,0,0.0,0.0,0.0,0.0,1.0,1,0,-7505.050000000047,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-21,20971.17,0,0.0,0.0,0.0,0.0,1.0,0,0,2840.0200000000186,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-22,19057.54,0,0.0,0.0,0.0,0.0,1.0,1,0,-3538.159999999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-24,14590.44,0,0.0,0.0,0.0,1.0,0.0,0,0,-8569.780000000028,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0
2017-07-25,16690.76,0,0.0,0.0,0.0,1.0,0.0,0,0,-8677.530000000028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,1.0,0.0
2017-07-26,19567.17,0,0.0,0.0,0.0,0.0,1.0,0,0,-3254.2799999999115,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-27,18607.4,0,0.0,0.0,0.0,0.0,1.0,0,0,-2100.399999999907,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-28,20115.74,0,0.0,0.0,0.0,0.0,1.0,0,0,1350.2000000000698,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-29,22751.11,0,0.0,0.0,0.0,0.0,1.0,0,0,-1573.969999999972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-30,20259.24,0,0.0,0.0,0.0,0.0,1.0,0,0,1388.7899999999208,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-07-31,17848.370000000006,0,0.0,0.0,0.0,0.0,1.0,0,0,3067.579999999958,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-01,14715.86,0,0.0,0.0,0.0,0.0,1.0,0,0,2918.909999999916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-02,16260.86,0,0.0,0.0,0.0,0.0,1.0,1,0,-4475.200000000186,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-03,19525.259999999995,0,0.0,0.0,0.0,0.0,1.0,1,0,-1538.6400000001304,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-04,21803.73,0,0.0,0.0,0.0,0.0,1.0,0,0,1789.7399999998743,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-05,23863.22,0,0.0,0.0,0.0,0.0,1.0,0,0,3292.559999999823,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-06,20467.84,0,0.0,0.0,0.0,0.0,1.0,0,0,3180.5799999998417,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-07,13258.249999999998,0,0.0,0.0,0.0,1.0,0.0,0,0,139.49999999988358,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
2017-08-08,16367.489999999998,0,0.0,0.0,0.0,0.0,1.0,0,0,-3321.490000000107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-09,19525.2,0,0.0,0.0,0.0,0.0,1.0,0,0,1530.009999999893,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-10,20483.489999999994,0,0.0,0.0,0.0,0.0,1.0,0,0,6840.459999999846,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-11,20502.63,0,0.0,0.0,0.0,0.0,1.0,1,0,5352.399999999907,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-12,21402.2,0,0.0,0.0,0.0,0.0,1.0,0,0,4949.579999999958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-13,19167.46,0,0.0,0.0,0.0,0.0,1.0,0,0,6747.589999999967,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-14,16887.089999999997,0,0.0,0.0,0.0,0.0,1.0,0,0,13872.929999999935,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-15,15814.97,0,0.0,0.0,0.0,0.0,1.0,0,0,14161.989999999874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-16,18402.89,0,0.0,0.0,0.0,0.0,1.0,0,0,12469.869999999879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-17,17964.11,0,0.0,0.0,0.0,0.0,1.0,0,0,9839.579999999842,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-18,16952.829999999994,0,0.0,0.0,0.0,0.0,1.0,0,0,4775.049999999814,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-19,22582.44,0,0.0,0.0,0.0,0.0,1.0,0,0,5367.029999999795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-20,17123.57,0,0.0,0.0,0.0,0.0,1.0,0,0,442.14999999979045,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-21,17029.72,0,0.0,0.0,0.0,0.0,1.0,0,0,-5173.550000000279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-22,15595.789999999995,0,0.0,0.0,0.0,0.0,1.0,1,0,-1834.1000000002095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-23,18835.74,0,0.0,0.0,0.0,0.0,1.0,0,0,3432.119999999879,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
2017-08-24,18486.74,0,0.0,0.0,0.0,0.0,1.0,0,0,4378.369999999879,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
